time_s,stage,baro_alt_m,baro_pres_hpa,gps_alt_m,gps_lat_deg,gps_lon_deg,gps_vel_z_m_s,gps_sat_count
2051.328,0,-1039.53,995.57,-351.67,39.5550346,-76.7323532,-0.03,19
2053.796,0,-1039.53,995.57,-351.69,39.5550346,-76.7323532,-0.02,21
2056.304,0,-1037.42,995.32,-351.72,39.5550308,-76.7323456,-0.02,20
2059.074,0,-1040.96,995.74,-351.72,39.5550308,-76.7323456,-0.02,20
2061.343,0,-1040.29,995.66,-351.76,39.5550308,-76.7323456,-0.03,21
2063.778,0,-1039.19,995.53,-351.80,39.5550308,-76.7323380,0.01,22
2065.950,0,-1039.19,995.53,-351.78,39.5550308,-76.7323380,0.03,22
2068.332,0,-1038.85,995.49,-351.80,39.5550308,-76.7323380,-0.04,23
2070.342,0,-1036.74,995.24,-351.80,39.5550346,-76.7323380,0.05,23
2072.792,0,-1039.19,995.53,-351.82,39.5550346,-76.7323380,0.00,23
2074.802,0,-1039.53,995.57,-351.74,39.5550346,-76.7323456,0.02,24
2076.828,0,-1040.29,995.66,-351.69,39.5550346,-76.7323456,0.05,22
2083.825,0,-1040.29,995.66,-351.69,39.5550346,-76.7323456,-0.04,22
2085.851,0,-1039.53,995.57,-351.67,39.5550346,-76.7323456,0.03,21
2088.302,0,-1039.53,995.57,-351.85,39.5550346,-76.7323532,-0.04,21
2090.312,0,-1039.95,995.62,-351.95,39.5550346,-76.7323532,-0.05,19
2092.563,0,-1039.19,995.53,-351.95,39.5550346,-76.7323532,-0.05,19
2095.445,0,-1037.76,995.36,-351.78,39.5550346,-76.7323532,0.02,20
2099.876,0,-1039.19,995.53,-351.78,39.5550346,-76.7323532,0.02,20
2103.198,0,-1039.19,995.53,-352.20,39.5550385,-76.7323532,0.05,20
2105.453,0,-1037.42,995.32,-352.21,39.5550385,-76.7323532,-0.02,20
2107.940,0,-1038.85,995.49,-352.38,39.5550385,-76.7323532,-0.04,20
2110.962,0,-1040.62,995.70,-352.56,39.5550385,-76.7323532,-0.04,19
2113.460,0,-1038.51,995.45,-352.62,39.5550385,-76.7323532,0.00,20
2115.844,0,-1038.85,995.49,-352.75,39.5550385,-76.7323532,-0.07,18
2117.916,0,-1040.29,995.66,-352.68,39.5550385,-76.7323532,-0.03,18
2120.312,0,-1039.19,995.53,-352.36,39.5550423,-76.7323532,0.06,17
2122.322,0,-1038.51,995.45,-352.22,39.5550461,-76.7323532,-0.01,18
2124.478,0,-1038.85,995.49,-352.15,39.5550461,-76.7323532,0.04,18
2126.828,0,-1037.42,995.32,-352.07,39.5550461,-76.7323608,0.02,19
2128.839,0,-1038.09,995.40,-351.99,39.5550499,-76.7323608,-0.03,20
2130.928,0,-1042.40,995.91,-351.98,39.5550499,-76.7323608,-0.02,20
2132.943,0,-1038.09,995.40,-352.05,39.5550499,-76.7323608,0.05,21
2135.461,0,-1039.53,995.57,-352.30,39.5550499,-76.7323685,-0.02,19
2138.816,0,-1040.29,995.66,-352.53,39.5550499,-76.7323685,-0.07,18
2140.826,0,-1038.09,995.40,-352.67,39.5550499,-76.7323685,-0.00,19
2143.187,0,-1039.19,995.53,-352.84,39.5550461,-76.7323685,0.03,19
2145.320,0,-1038.85,995.49,-353.01,39.5550461,-76.7323685,0.01,19
2147.344,0,-1038.85,995.49,-353.01,39.5550461,-76.7323685,-0.00,19
2149.470,0,-1038.85,995.49,-353.05,39.5550461,-76.7323685,0.03,19
2151.793,0,-1038.09,995.40,-353.12,39.5550423,-76.7323608,0.05,19
2153.816,0,-1039.19,995.53,-353.25,39.5550423,-76.7323608,-0.06,19
2155.856,0,-1040.29,995.66,-353.28,39.5550423,-76.7323608,0.01,19
2158.453,0,-1038.85,995.49,-353.20,39.5550385,-76.7323608,0.06,18
2160.787,0,-1038.51,995.45,-352.78,39.5550385,-76.7323608,-0.01,20
2163.847,0,-1038.51,995.45,-352.51,39.5550385,-76.7323608,0.09,20
2165.934,0,-1039.53,995.57,-352.45,39.5550385,-76.7323608,0.05,19
2168.446,0,-1037.76,995.36,-352.26,39.5550385,-76.7323532,0.02,18
2170.815,0,-1039.95,995.62,-352.03,39.5550346,-76.7323608,-0.03,18
2172.857,0,-1038.85,995.49,-352.06,39.5550346,-76.7323608,0.00,19
2175.309,0,-1038.09,995.40,-352.05,39.5550385,-76.7323608,0.00,17
2177.395,0,-1039.19,995.53,-351.99,39.5550385,-76.7323608,-0.03,17
2179.467,0,-1037.76,995.36,-351.68,39.5550385,-76.7323608,0.05,18
2181.836,0,-1038.51,995.45,-351.55,39.5550385,-76.7323608,-0.03,17
2184.302,0,-1038.51,995.45,-351.38,39.5550423,-76.7323685,-0.02,19
2186.854,0,-1038.51,995.45,-351.35,39.5550461,-76.7323685,-0.00,21
2189.269,0,-1040.29,995.66,-351.51,39.5550461,-76.7323761,-0.04,21
2191.732,0,-1039.53,995.57,-351.69,39.5550461,-76.7323761,0.07,20
2193.767,0,-1038.85,995.49,-351.90,39.5550461,-76.7323761,0.01,21
2195.939,0,-1037.76,995.36,-351.97,39.5550461,-76.7323761,-0.00,21
2198.289,0,-1036.66,995.23,-352.30,39.5550461,-76.7323837,-0.03,20
2200.461,0,-1037.76,995.36,-352.40,39.5550461,-76.7323837,-0.04,20
2202.817,0,-1037.76,995.36,-352.59,39.5550461,-76.7323914,0.05,19
2205.415,0,-1038.51,995.45,-352.58,39.5550461,-76.7323914,-0.01,21
2207.415,0,-1037.76,995.36,-352.80,39.5550461,-76.7323914,0.04,19
2210.461,0,-1038.51,995.45,-352.90,39.5550461,-76.7323914,0.02,20
2212.824,0,-1037.76,995.36,-353.11,39.5550461,-76.7323914,0.02,20
2214.832,0,-1038.85,995.49,-353.24,39.5550461,-76.7323914,-0.03,20
2216.835,0,-1038.51,995.45,-353.36,39.5550461,-76.7323914,-0.02,21
2218.907,0,-1039.19,995.53,-353.38,39.5550461,-76.7323914,-0.02,20
2221.288,0,-1039.19,995.53,-353.38,39.5550461,-76.7323914,-0.00,19
2223.885,0,-1038.85,995.49,-353.45,39.5550461,-76.7323837,-0.02,19
2226.254,0,-1038.51,995.45,-353.90,39.5550461,-76.7323837,-0.06,20
2228.262,0,-1038.09,995.40,-354.17,39.5550461,-76.7323837,-0.07,22
2230.517,0,-1038.09,995.40,-354.17,39.5550461,-76.7323837,0.00,20
2232.809,0,-1037.76,995.36,-354.33,39.5550461,-76.7323837,0.01,19
2234.843,0,-1040.62,995.70,-354.42,39.5550461,-76.7323837,0.01,20
2237.294,0,-1037.76,995.36,-354.08,39.5550499,-76.7323837,-0.04,20
2239.414,0,-1038.09,995.40,-353.95,39.5550499,-76.7323761,-0.01,19
2241.779,0,-1038.09,995.40,-353.72,39.5550499,-76.7323761,0.05,17
2244.287,0,-1040.29,995.66,-353.53,39.5550499,-76.7323761,-0.07,19
2246.461,0,-1040.29,995.66,-353.50,39.5550499,-76.7323761,-0.05,21
2248.802,0,-1039.19,995.53,-353.54,39.5550499,-76.7323685,-0.02,21
2250.827,0,-1036.32,995.19,-353.91,39.5550499,-76.7323685,-0.02,21
2252.908,0,-1038.85,995.49,-354.14,39.5550499,-76.7323685,0.04,22
2255.523,0,-1038.51,995.45,-354.44,39.5550499,-76.7323685,0.02,23
2257.800,0,-1038.51,995.45,-355.04,39.5550461,-76.7323685,-0.00,22
2260.316,0,-1038.51,995.45,-355.08,39.5550461,-76.7323685,0.01,22
2262.317,0,-1039.53,995.57,-355.35,39.5550461,-76.7323685,0.03,21
2264.832,0,-1038.09,995.40,-355.72,39.5550461,-76.7323685,-0.04,21
2266.836,0,-1038.09,995.40,-355.69,39.5550461,-76.7323685,0.05,21
2269.270,0,-1040.96,995.74,-355.79,39.5550461,-76.7323685,-0.01,21
2271.294,0,-1039.87,995.61,-356.07,39.5550461,-76.7323685,0.00,20
2273.381,0,-1038.43,995.44,-356.16,39.5550461,-76.7323685,0.04,21
2275.862,0,-1036.99,995.27,-356.78,39.5550461,-76.7323685,0.02,21
2278.898,0,-1039.19,995.53,-356.99,39.5550461,-76.7323685,-0.01,21
2281.441,0,-1038.43,995.44,-357.26,39.5550461,-76.7323685,-0.01,22
2283.804,0,-1038.43,995.44,-357.48,39.5550461,-76.7323608,0.01,23
2285.827,0,-1038.09,995.40,-357.57,39.5550461,-76.7323608,0.02,21
2287.832,0,-1038.43,995.44,-357.59,39.5550461,-76.7323608,0.02,21
2289.842,0,-1039.53,995.57,-357.72,39.5550461,-76.7323608,0.03,22
2291.842,0,-1040.29,995.66,-357.92,39.5550461,-76.7323608,-0.07,22
2294.945,0,-1039.53,995.57,-358.06,39.5550461,-76.7323608,-0.01,22
2297.900,0,-1036.32,995.19,-358.11,39.5550499,-76.7323608,-0.02,23
2300.267,0,-1036.99,995.27,-358.10,39.5550499,-76.7323532,0.01,22
2303.035,0,-1037.76,995.36,-357.91,39.5550499,-76.7323532,-0.02,20
2305.314,0,-1038.43,995.44,-357.48,39.5550499,-76.7323532,0.05,22
2307.338,0,-1038.43,995.44,-357.16,39.5550537,-76.7323608,0.01,22
2309.338,0,-1038.43,995.44,-356.97,39.5550499,-76.7323608,0.01,22
2311.892,0,-1038.85,995.49,-356.76,39.5550499,-76.7323608,-0.06,21
2314.342,0,-1038.43,995.44,-356.37,39.5550499,-76.7323608,0.05,22
2317.381,0,-1038.09,995.40,-356.03,39.5550499,-76.7323532,-0.01,22
2319.853,0,-1039.87,995.61,-355.84,39.5550499,-76.7323532,0.03,21
2322.305,0,-1039.53,995.57,-355.83,39.5550499,-76.7323532,-0.02,21
2324.330,0,-1040.29,995.66,-355.81,39.5550499,-76.7323532,0.01,21
2326.402,0,-1037.42,995.32,-355.77,39.5550499,-76.7323532,-0.01,20
2328.866,0,-1038.43,995.44,-355.64,39.5550537,-76.7323608,0.07,21
2331.317,0,-1037.42,995.32,-355.60,39.5550537,-76.7323608,-0.00,20
2334.150,0,-1040.96,995.74,-355.74,39.5550537,-76.7323608,0.00,20
2336.298,0,-1038.09,995.40,-356.15,39.5550575,-76.7323685,-0.07,20
2338.824,0,-1040.20,995.65,-356.25,39.5550575,-76.7323608,-0.01,20
2341.401,0,-1038.09,995.40,-356.26,39.5550575,-76.7323608,0.02,21
2343.772,0,-1038.77,995.48,-356.21,39.5550537,-76.7323608,-0.03,22
2345.999,0,-1036.32,995.19,-356.17,39.5550499,-76.7323532,0.04,21
2348.334,0,-1038.77,995.48,-355.95,39.5550461,-76.7323456,0.00,21
2350.786,0,-1039.19,995.53,-355.70,39.5550423,-76.7323456,0.06,20
2353.297,0,-1039.53,995.57,-355.49,39.5550423,-76.7323380,-0.00,20
2355.306,0,-1039.53,995.57,-355.39,39.5550385,-76.7323303,0.03,21
2357.937,0,-1039.19,995.53,-355.35,39.5550385,-76.7323303,0.01,21
2360.304,0,-1037.76,995.36,-355.30,39.5550346,-76.7323303,0.02,20
2362.345,0,-1038.43,995.44,-355.23,39.5550308,-76.7323303,-0.03,20
2364.781,0,-1039.87,995.61,-355.34,39.5550308,-76.7323303,0.01,18
2367.379,0,-1039.19,995.53,-355.37,39.5550308,-76.7323303,0.05,18
2369.828,0,-1038.09,995.40,-355.21,39.5550270,-76.7323303,0.01,21
2372.267,0,-1039.53,995.57,-355.08,39.5550270,-76.7323303,-0.00,20
2374.292,0,-1039.87,995.61,-355.14,39.5550232,-76.7323303,0.07,19
2376.379,0,-1039.87,995.61,-355.17,39.5550232,-76.7323303,0.04,19
2378.380,0,-1038.43,995.44,-355.26,39.5550232,-76.7323303,0.04,19
2380.764,0,-1039.19,995.53,-355.25,39.5550270,-76.7323303,0.01,19
2382.851,0,-1038.77,995.48,-355.24,39.5550270,-76.7323303,-0.05,18
2385.285,0,-1037.76,995.36,-354.93,39.5550308,-76.7323303,0.07,18
2387.311,0,-1040.20,995.65,-354.86,39.5550308,-76.7323380,-0.03,19
2389.353,0,-1038.09,995.40,-354.78,39.5550308,-76.7323380,0.02,19
2392.394,0,-1038.09,995.40,-354.75,39.5550308,-76.7323380,-0.01,19
2394.530,0,-1039.87,995.61,-354.37,39.5550308,-76.7323380,0.08,22
2396.758,0,-1037.33,995.31,-354.05,39.5550346,-76.7323380,0.00,22
2398.782,0,-1039.19,995.53,-353.95,39.5550385,-76.7323456,-0.04,23
2400.824,0,-1039.53,995.57,-353.85,39.5550385,-76.7323456,0.06,22
2402.833,0,-1037.33,995.31,-353.70,39.5550385,-76.7323456,0.05,20
2404.842,0,-1039.87,995.61,-353.45,39.5550385,-76.7323456,-0.03,21
2406.850,0,-1040.54,995.69,-353.25,39.5550385,-76.7323456,0.03,21
2409.365,0,-1039.87,995.61,-353.23,39.5550385,-76.7323456,0.01,20
2411.819,0,-1038.77,995.48,-353.20,39.5550423,-76.7323456,-0.00,20
2414.006,0,-1039.87,995.61,-353.22,39.5550423,-76.7323456,-0.01,20
2416.338,0,-1039.11,995.52,-353.31,39.5550461,-76.7323456,-0.02,22
2418.788,0,-1039.11,995.52,-353.51,39.5550461,-76.7323456,0.02,21
2420.928,0,-1039.11,995.52,-353.69,39.5550461,-76.7323456,0.02,22
2423.115,0,-1039.87,995.61,-353.67,39.5550461,-76.7323380,0.01,22
2425.423,0,-1037.67,995.35,-353.82,39.5550461,-76.7323380,0.04,22
2427.481,0,-1038.77,995.48,-354.08,39.5550423,-76.7323380,-0.00,22
2429.805,0,-1039.11,995.52,-354.14,39.5550423,-76.7323380,0.02,22
2431.813,0,-1038.77,995.48,-353.97,39.5550423,-76.7323380,-0.03,19
2433.822,0,-1037.67,995.35,-353.78,39.5550423,-76.7323380,0.01,18
2435.845,0,-1037.33,995.31,-353.57,39.5550461,-76.7323380,-0.01,20
2437.853,0,-1039.11,995.52,-353.47,39.5550461,-76.7323456,-0.01,20
2440.118,0,-1038.43,995.44,-353.57,39.5550461,-76.7323456,0.00,23
2442.307,0,-1039.53,995.57,-353.76,39.5550499,-76.7323456,-0.01,22
2444.318,0,-1039.11,995.52,-353.68,39.5550499,-76.7323456,0.01,22
2446.325,0,-1037.33,995.31,-353.73,39.5550499,-76.7323456,0.01,22
2448.334,0,-1040.20,995.65,-353.82,39.5550499,-76.7323456,0.00,22
2450.404,0,-1039.87,995.61,-353.83,39.5550499,-76.7323456,0.00,22
2452.851,0,-1038.09,995.40,-354.03,39.5550499,-76.7323456,-0.02,21
2455.302,0,-1039.53,995.57,-354.20,39.5550499,-76.7323456,0.02,22
2457.310,0,-1038.77,995.48,-354.20,39.5550461,-76.7323532,-0.04,23
2459.824,0,-1039.11,995.52,-354.37,39.5550461,-76.7323532,0.04,23
2461.969,0,-1038.09,995.40,-354.45,39.5550423,-76.7323456,0.01,22
2464.319,0,-1039.53,995.57,-354.52,39.5550423,-76.7323456,0.01,21
2466.836,0,-1039.11,995.52,-354.34,39.5550423,-76.7323456,0.00,21
2468.907,0,-1037.67,995.35,-354.18,39.5550423,-76.7323456,0.01,22
2471.406,0,-1039.53,995.57,-353.79,39.5550423,-76.7323456,0.02,21
2473.774,0,-1038.43,995.44,-353.59,39.5550423,-76.7323456,-0.01,21
2475.888,0,-1039.11,995.52,-353.39,39.5550423,-76.7323456,-0.01,22
2478.338,0,-1039.53,995.57,-353.24,39.5550423,-76.7323456,-0.01,23
2480.787,0,-1037.33,995.31,-353.33,39.5550461,-76.7323456,0.00,24
2482.797,0,-1039.44,995.56,-353.50,39.5550461,-76.7323456,0.01,23
2484.804,0,-1039.44,995.56,-353.77,39.5550461,-76.7323532,0.04,21
2486.874,0,-1038.43,995.44,-353.82,39.5550461,-76.7323532,0.03,22
2489.400,0,-1039.44,995.56,-353.93,39.5550461,-76.7323456,0.02,23
2491.851,0,-1038.77,995.48,-354.21,39.5550461,-76.7323456,-0.03,21
2494.317,0,-1037.33,995.31,-354.20,39.5550461,-76.7323456,-0.00,20
2497.033,0,-1038.43,995.44,-354.05,39.5550461,-76.7323456,0.00,21
2499.273,0,-1037.67,995.35,-353.73,39.5550461,-76.7323532,0.00,21
2501.280,0,-1036.57,995.22,-353.50,39.5550461,-76.7323532,0.01,22
2503.512,0,-1036.57,995.22,-353.50,39.5550461,-76.7323532,0.01,22
2505.804,0,-1038.01,995.39,-353.43,39.5550461,-76.7323456,-0.02,21
2507.812,0,-1038.01,995.39,-353.50,39.5550461,-76.7323456,0.01,20
2509.838,0,-1039.44,995.56,-353.67,39.5550461,-76.7323456,0.00,22
2511.848,0,-1038.01,995.39,-353.83,39.5550461,-76.7323456,-0.00,23
2514.298,0,-1037.67,995.35,-354.06,39.5550461,-76.7323532,-0.01,22
2516.340,0,-1038.77,995.48,-354.25,39.5550461,-76.7323532,0.01,21
2519.785,0,-1037.33,995.31,-354.40,39.5550461,-76.7323532,0.01,22
2521.910,0,-1038.77,995.48,-354.42,39.5550423,-76.7323456,0.01,23
2524.932,0,-1038.35,995.43,-354.46,39.5550423,-76.7323456,-0.03,23
2526.936,0,-1038.35,995.43,-354.50,39.5550423,-76.7323456,0.00,23
2529.283,0,-1036.99,995.27,-354.53,39.5550423,-76.7323456,-0.00,20
2531.309,0,-1039.78,995.60,-354.48,39.5550423,-76.7323456,0.06,20
2533.318,0,-1039.11,995.52,-354.49,39.5550423,-76.7323456,-0.00,20
2535.328,0,-1037.67,995.35,-354.52,39.5550423,-76.7323456,0.00,21
2537.553,0,-1037.33,995.31,-354.53,39.5550423,-76.7323456,0.01,22
2539.800,0,-1038.35,995.43,-354.53,39.5550423,-76.7323456,-0.01,22
2542.026,0,-1038.35,995.43,-354.56,39.5550423,-76.7323456,-0.01,20
2544.457,0,-1038.77,995.48,-354.43,39.5550423,-76.7323456,0.02,19
2547.363,0,-1038.77,995.48,-354.44,39.5550423,-76.7323456,0.01,19
2549.812,0,-1036.57,995.22,-354.67,39.5550423,-76.7323456,-0.01,20
2551.851,0,-1039.11,995.52,-354.94,39.5550423,-76.7323380,-0.03,23
2554.286,0,-1036.24,995.18,-355.17,39.5550423,-76.7323380,0.00,23
2556.328,0,-1037.67,995.35,-355.29,39.5550423,-76.7323380,0.00,23
2558.845,0,-1038.77,995.48,-355.37,39.5550423,-76.7323303,0.01,22
2560.988,0,-1038.01,995.39,-355.46,39.5550423,-76.7323303,-0.01,24
2563.304,0,-1039.11,995.52,-355.65,39.5550385,-76.7323303,-0.00,24
2565.330,0,-1037.67,995.35,-355.76,39.5550385,-76.7323227,-0.03,24
2567.794,0,-1038.01,995.39,-355.80,39.5550346,-76.7323227,-0.00,23
2569.818,0,-1038.01,995.39,-355.70,39.5550346,-76.7323151,0.04,23
2572.919,0,-1038.35,995.43,-355.67,39.5550308,-76.7323074,0.01,23
2575.269,0,-1038.35,995.43,-355.62,39.5550270,-76.7323074,0.01,23
2577.295,0,-1039.78,995.60,-355.66,39.5550232,-76.7323074,-0.03,24
2579.810,0,-1039.11,995.52,-355.74,39.5550194,-76.7322998,0.00,22
2582.454,0,-1039.78,995.60,-355.90,39.5550194,-76.7322998,-0.01,24
2584.764,0,-1038.35,995.43,-356.32,39.5550156,-76.7322998,-0.02,23
2586.780,0,-1039.44,995.56,-356.59,39.5550156,-76.7322998,-0.01,22
2588.905,0,-1037.67,995.35,-356.89,39.5550194,-76.7322998,-0.01,22
2591.339,0,-1039.11,995.52,-357.52,39.5550232,-76.7322998,0.01,22
2593.347,0,-1040.20,995.65,-357.61,39.5550232,-76.7323074,0.02,21
2596.763,0,-1039.44,995.56,-357.96,39.5550270,-76.7323074,-0.01,22
2598.773,0,-1038.77,995.48,-357.95,39.5550270,-76.7323074,0.03,21
2600.797,0,-1038.68,995.47,-357.85,39.5550308,-76.7323074,0.01,20
2602.811,0,-1038.35,995.43,-357.77,39.5550308,-76.7323074,-0.02,18
2604.838,0,-1038.68,995.47,-357.62,39.5550308,-76.7323074,0.04,21
2606.910,0,-1038.68,995.47,-357.49,39.5550308,-76.7323074,0.04,21
2609.258,0,-1037.67,995.35,-356.89,39.5550308,-76.7323151,0.00,21
2611.267,0,-1039.11,995.52,-356.63,39.5550308,-76.7323151,-0.01,21
2613.292,0,-1038.35,995.43,-356.48,39.5550346,-76.7323151,0.01,21
2615.301,0,-1038.68,995.47,-356.27,39.5550346,-76.7323151,0.01,21
2617.343,0,-1038.68,995.47,-356.03,39.5550385,-76.7323151,0.02,22
2619.923,0,-1037.67,995.35,-356.11,39.5550423,-76.7323151,0.00,19
2622.336,0,-1037.67,995.35,-356.07,39.5550461,-76.7323227,0.02,21
2624.786,0,-1040.54,995.69,-356.07,39.5550537,-76.7323227,0.01,22
2626.811,0,-1038.01,995.39,-356.30,39.5550613,-76.7323227,-0.05,22
2628.836,0,-1038.68,995.47,-356.39,39.5550652,-76.7323227,-0.02,19
2631.289,0,-1039.11,995.52,-356.56,39.5550690,-76.7323227,-0.00,19
2634.348,0,-1039.11,995.52,-356.56,39.5550728,-76.7323227,-0.02,20
2636.420,0,-1038.01,995.39,-356.56,39.5550728,-76.7323227,0.02,20
2638.790,0,-1040.54,995.69,-356.57,39.5550766,-76.7323303,-0.00,22
2641.386,0,-1038.35,995.43,-356.59,39.5550728,-76.7323303,0.03,21
2643.837,0,-1038.35,995.43,-356.98,39.5550728,-76.7323303,-0.01,22
2646.285,0,-1038.35,995.43,-357.29,39.5550728,-76.7323380,0.00,23
2649.328,0,-1037.59,995.34,-357.58,39.5550728,-76.7323380,-0.03,23
2651.843,0,-1038.68,995.47,-357.97,39.5550690,-76.7323380,-0.01,22
2653.843,0,-1038.68,995.47,-358.35,39.5550690,-76.7323456,-0.03,23
2656.294,0,-1037.59,995.34,-358.62,39.5550690,-76.7323456,-0.00,22
2658.892,0,-1040.12,995.64,-358.82,39.5550728,-76.7323532,0.00,22
2660.900,0,-1038.68,995.47,-358.80,39.5550728,-76.7323532,0.03,22
2663.265,0,-1036.91,995.26,-358.61,39.5550728,-76.7323532,0.03,22
2665.275,0,-1039.02,995.51,-358.43,39.5550690,-76.7323456,0.01,22
2667.278,0,-1038.01,995.39,-358.21,39.5550690,-76.7323456,-0.00,21
2670.228,0,-1038.35,995.43,-358.02,39.5550690,-76.7323456,-0.02,22
2673.126,0,-1039.44,995.56,-357.91,39.5550690,-76.7323456,-0.02,22
2675.262,0,-1037.59,995.34,-357.57,39.5550690,-76.7323456,-0.01,24
2677.262,0,-1038.68,995.47,-357.48,39.5550690,-76.7323456,0.02,24
2679.287,0,-1039.02,995.51,-357.26,39.5550690,-76.7323456,-0.01,24
2681.313,0,-1038.68,995.47,-357.08,39.5550690,-76.7323456,0.02,24
2683.384,0,-1038.01,995.39,-357.02,39.5550652,-76.7323456,0.02,24
2685.766,0,-1039.02,995.51,-356.69,39.5550613,-76.7323456,-0.01,22
2688.010,0,-1038.35,995.43,-356.47,39.5550575,-76.7323456,0.02,23
2690.260,0,-1038.68,995.47,-356.33,39.5550575,-76.7323456,0.01,23
2692.303,0,-1037.92,995.38,-356.18,39.5550537,-76.7323456,-0.02,23
2694.311,0,-1037.92,995.38,-355.96,39.5550537,-76.7323456,0.01,22
2696.322,0,-1038.35,995.43,-355.78,39.5550537,-76.7323456,0.00,22
2698.322,0,-1039.02,995.51,-355.59,39.5550537,-76.7323456,0.01,21
2700.798,0,-1038.35,995.43,-355.32,39.5550499,-76.7323456,-0.01,21
2702.887,0,-1037.92,995.38,-355.19,39.5550499,-76.7323456,-0.03,21
2705.320,0,-1037.92,995.38,-354.86,39.5550499,-76.7323456,0.00,21
2707.347,0,-1040.46,995.68,-354.78,39.5550461,-76.7323456,0.04,22
2709.765,0,-1039.78,995.60,-354.66,39.5550461,-76.7323456,0.04,20
2711.772,0,-1039.36,995.55,-354.43,39.5550461,-76.7323456,-0.01,21
2713.813,0,-1039.02,995.51,-354.33,39.5550461,-76.7323456,-0.02,22
2715.821,0,-1036.91,995.26,-354.21,39.5550461,-76.7323456,0.01,22
2718.452,0,-1040.12,995.64,-354.12,39.5550461,-76.7323456,0.03,22
2720.802,0,-1038.35,995.43,-353.98,39.5550461,-76.7323456,0.00,21
2722.811,0,-1038.35,995.43,-353.83,39.5550461,-76.7323456,-0.00,20
2724.881,0,-1039.78,995.60,-353.75,39.5550461,-76.7323456,-0.02,21
2727.316,0,-1039.36,995.55,-353.50,39.5550461,-76.7323456,-0.03,22
2729.341,0,-1036.91,995.26,-353.40,39.5550461,-76.7323456,0.03,22
2731.348,0,-1038.35,995.43,-353.36,39.5550461,-76.7323456,-0.01,21
2733.783,0,-1039.02,995.51,-353.46,39.5550461,-76.7323456,-0.00,23
2735.791,0,-1037.25,995.30,-353.68,39.5550461,-76.7323456,-0.00,23
2737.800,0,-1038.35,995.43,-353.68,39.5550461,-76.7323456,0.00,23
2739.810,0,-1037.25,995.30,-353.69,39.5550461,-76.7323456,0.01,22
2742.402,0,-1040.12,995.64,-353.69,39.5550461,-76.7323456,0.01,23
2744.945,0,-1035.81,995.13,-353.85,39.5550461,-76.7323456,-0.00,22
2747.884,0,-1037.92,995.38,-354.17,39.5550461,-76.7323456,-0.02,22
2750.334,0,-1039.70,995.59,-354.73,39.5550461,-76.7323456,-0.01,22
2753.004,0,-1038.68,995.47,-354.73,39.5550461,-76.7323456,-0.01,22
2755.256,0,-1038.68,995.47,-354.73,39.5550461,-76.7323456,-0.01,22
2758.367,0,-1037.59,995.34,-355.50,39.5550499,-76.7323532,-0.00,24
2760.455,0,-1038.68,995.47,-355.71,39.5550499,-76.7323532,-0.01,22
2762.817,0,-1038.35,995.43,-356.28,39.5550537,-76.7323532,-0.03,23
2765.416,0,-1038.35,995.43,-356.40,39.5550537,-76.7323532,0.03,22
2767.645,0,-1038.35,995.43,-356.40,39.5550537,-76.7323532,0.03,22
2770.055,0,-1038.35,995.43,-356.82,39.5550499,-76.7323532,0.01,23
2772.924,0,-1038.68,995.47,-357.23,39.5550499,-76.7323532,-0.00,24
2775.453,0,-1039.36,995.55,-357.39,39.5550499,-76.7323532,0.00,22
2777.804,0,-1038.35,995.43,-357.60,39.5550499,-76.7323532,0.02,21
2779.815,0,-1036.91,995.26,-357.60,39.5550499,-76.7323608,0.00,22
2781.887,0,-1038.35,995.43,-357.61,39.5550499,-76.7323608,0.01,21
2786.369,0,-1040.12,995.64,-357.61,39.5550499,-76.7323608,0.01,21
2788.601,0,-1040.12,995.64,-357.61,39.5550499,-76.7323608,0.01,21
2790.793,0,-1037.59,995.34,-357.81,39.5550537,-76.7323608,0.02,19
2792.882,0,-1037.25,995.30,-357.79,39.5550575,-76.7323608,-0.00,19
2795.278,0,-1036.83,995.25,-357.71,39.5550575,-76.7323532,0.01,22
2797.499,0,-1036.83,995.25,-357.71,39.5550575,-76.7323532,0.01,22
2799.803,0,-1037.59,995.34,-357.91,39.5550613,-76.7323532,-0.04,20
2802.417,0,-1038.26,995.42,-357.95,39.5550613,-76.7323532,0.00,18
2804.763,0,-1037.59,995.34,-357.75,39.5550652,-76.7323532,0.05,17
2806.771,0,-1038.68,995.47,-357.62,39.5550652,-76.7323532,0.01,18
2808.779,0,-1038.35,995.43,-357.44,39.5550652,-76.7323532,0.01,21
2811.296,0,-1037.92,995.38,-357.37,39.5550652,-76.7323532,0.02,19
2813.322,0,-1038.26,995.42,-357.34,39.5550652,-76.7323532,0.01,21
2815.394,0,-1038.26,995.42,-357.30,39.5550652,-76.7323532,0.01,21
2817.762,0,-1036.83,995.25,-357.03,39.5550652,-76.7323456,-0.00,21
2819.787,0,-1036.83,995.25,-356.93,39.5550613,-76.7323456,0.02,21
2821.813,0,-1038.60,995.46,-356.76,39.5550613,-76.7323456,0.01,22
2823.823,0,-1037.16,995.29,-356.68,39.5550575,-76.7323456,-0.02,24
2825.832,0,-1040.79,995.72,-356.59,39.5550537,-76.7323380,0.02,22
2827.840,0,-1038.26,995.42,-356.59,39.5550499,-76.7323380,0.01,24
2830.323,0,-1037.59,995.34,-356.62,39.5550499,-76.7323380,-0.01,24
